#,Date-Time (HST),"pH , pH","Temperature , °C","Millivolts , mv"
2222,04/15/2026 05:28:00,7.97,24.32,-63.44
2223,04/15/2026 05:29:00,7.97,24.32,-63.41
2224,04/15/2026 05:30:00,7.97,24.32,-63.42
2225,04/15/2026 05:31:00,7.97,24.32,-63.41
2226,04/15/2026 05:32:00,7.97,24.32,-63.42
2227,04/15/2026 05:33:00,7.97,24.32,-63.42
2228,04/15/2026 05:34:00,7.97,24.32,-63.42
2229,04/15/2026 05:35:00,7.97,24.32,-63.42
2230,04/15/2026 05:36:00,7.97,24.32,-63.42
2231,04/15/2026 05:37:00,7.97,24.32,-63.42
2232,04/15/2026 05:38:00,7.97,24.34,-63.41
2233,04/15/2026 05:39:00,7.96,24.34,-63.39
2234,04/15/2026 05:40:00,7.96,24.34,-63.39
2235,04/15/2026 05:41:00,7.97,24.34,-63.41
2236,04/15/2026 05:42:00,7.96,24.34,-63.39
2237,04/15/2026 05:43:00,7.97,24.34,-63.42
2238,04/15/2026 05:44:00,7.97,24.34,-63.41
2239,04/15/2026 05:45:00,7.97,24.34,-63.41
2240,04/15/2026 05:46:00,7.96,24.34,-63.39
2241,04/15/2026 05:47:00,7.96,24.34,-63.39
2242,04/15/2026 05:48:00,7.96,24.34,-63.38
2243,04/15/2026 05:49:00,7.96,24.34,-63.38
2244,04/15/2026 05:50:00,7.96,24.34,-63.39
2245,04/15/2026 05:51:00,7.96,24.34,-63.36
2246,04/15/2026 05:52:00,7.96,24.34,-63.36
2247,04/15/2026 05:53:00,7.96,24.34,-63.36
2248,04/15/2026 05:54:00,7.96,24.34,-63.38
2249,04/15/2026 05:55:00,7.96,24.34,-63.36
2250,04/15/2026 05:56:00,7.96,24.34,-63.36
2251,04/15/2026 05:57:00,7.96,24.34,-63.35
2252,04/15/2026 05:58:00,7.96,24.34,-63.36
2253,04/15/2026 05:59:00,7.96,24.34,-63.35
2254,04/15/2026 06:00:00,7.96,24.34,-63.36
2255,04/15/2026 06:01:00,7.96,24.34,-63.35
2256,04/15/2026 06:02:00,7.96,24.34,-63.35
2257,04/15/2026 06:03:00,7.96,24.34,-63.31
2258,04/15/2026 06:04:00,7.96,24.34,-63.33
2259,04/15/2026 06:05:00,7.96,24.34,-63.33
2260,04/15/2026 06:06:00,7.96,24.34,-63.31
2261,04/15/2026 06:07:00,7.96,24.34,-63.31
2262,04/15/2026 06:08:00,7.96,24.34,-63.31
2263,04/15/2026 06:09:00,7.96,24.34,-63.28
2264,04/15/2026 06:10:00,7.96,24.34,-63.28
2265,04/15/2026 06:11:00,7.96,24.34,-63.28
2266,04/15/2026 06:12:00,7.96,24.34,-63.28
2267,04/15/2026 06:13:00,7.96,24.34,-63.30
2268,04/15/2026 06:14:00,7.96,24.34,-63.28
2269,04/15/2026 06:15:00,7.96,24.34,-63.27
2270,04/15/2026 06:16:00,7.96,24.34,-63.28
2271,04/15/2026 06:17:00,7.96,24.34,-63.27
2272,04/15/2026 06:18:00,7.96,24.34,-63.25
2273,04/15/2026 06:19:00,7.96,24.34,-63.24
2274,04/15/2026 06:20:00,7.96,24.34,-63.24
2275,04/15/2026 06:21:00,7.96,24.34,-63.22
2276,04/15/2026 06:22:00,7.96,24.34,-63.24
2277,04/15/2026 06:23:00,7.96,24.34,-63.22
2278,04/15/2026 06:24:00,7.96,24.34,-63.22
2279,04/15/2026 06:25:00,7.96,24.34,-63.21
2280,04/15/2026 06:26:00,7.96,24.34,-63.19
2281,04/15/2026 06:27:00,7.96,24.34,-63.19
2282,04/15/2026 06:28:00,7.96,24.34,-63.21
2283,04/15/2026 06:29:00,7.96,24.34,-63.21
2284,04/15/2026 06:30:00,7.96,24.34,-63.16
2285,04/15/2026 06:31:00,7.96,24.34,-63.16
2286,04/15/2026 06:32:00,7.96,24.34,-63.16
2287,04/15/2026 06:33:00,7.96,24.36,-63.16
2288,04/15/2026 06:34:00,7.96,24.36,-63.14
2289,04/15/2026 06:35:00,7.96,24.36,-63.13
2290,04/15/2026 06:36:00,7.96,24.36,-63.13
2291,04/15/2026 06:37:00,7.96,24.36,-63.14
2292,04/15/2026 06:38:00,7.96,24.36,-63.14
2293,04/15/2026 06:39:00,7.96,24.36,-63.13
2294,04/15/2026 06:40:00,7.96,24.36,-63.13
2295,04/15/2026 06:41:00,7.96,24.36,-63.10
2296,04/15/2026 06:42:00,7.96,24.36,-63.10
2297,04/15/2026 06:43:00,7.96,24.36,-63.11
2298,04/15/2026 06:44:00,7.96,24.36,-63.13
2299,04/15/2026 06:45:00,7.96,24.36,-63.10
2300,04/15/2026 06:46:00,7.96,24.36,-63.10
2301,04/15/2026 06:47:00,7.96,24.36,-63.06
2302,04/15/2026 06:48:00,7.96,24.36,-63.06
2303,04/15/2026 06:49:00,7.96,24.36,-63.08
2304,04/15/2026 06:50:00,7.96,24.36,-63.06
2305,04/15/2026 06:51:00,7.96,24.36,-63.06
2306,04/15/2026 06:52:00,7.96,24.36,-63.06
2307,04/15/2026 06:53:00,7.96,24.36,-63.06
2308,04/15/2026 06:54:00,7.96,24.36,-63.03
2309,04/15/2026 06:55:00,7.96,24.36,-63.06
2310,04/15/2026 06:56:00,7.96,24.39,-63.03
2311,04/15/2026 06:57:00,7.96,24.39,-63.06
2312,04/15/2026 06:58:00,7.96,24.39,-63.08
2313,04/15/2026 06:59:00,7.96,24.39,-63.05
2314,04/15/2026 07:00:00,7.96,24.39,-63.08
2315,04/15/2026 07:01:00,7.96,24.39,-63.08
2316,04/15/2026 07:02:00,7.96,24.39,-63.08
2317,04/15/2026 07:03:00,7.96,24.39,-63.08
2318,04/15/2026 07:04:00,7.96,24.39,-63.08
2319,04/15/2026 07:05:00,7.96,24.39,-63.10
2320,04/15/2026 07:06:00,7.96,24.41,-63.10
2321,04/15/2026 07:07:00,7.96,24.41,-63.11
2322,04/15/2026 07:08:00,7.96,24.41,-63.11
2323,04/15/2026 07:09:00,7.96,24.41,-63.14
2324,04/15/2026 07:10:00,7.96,24.41,-63.14
2325,04/15/2026 07:11:00,7.96,24.41,-63.14
2326,04/15/2026 07:12:00,7.96,24.44,-63.16
2327,04/15/2026 07:13:00,7.96,24.44,-63.19
2328,04/15/2026 07:14:00,7.96,24.44,-63.19
2329,04/15/2026 07:15:00,7.96,24.44,-63.19
2330,04/15/2026 07:16:00,7.96,24.44,-63.21
2331,04/15/2026 07:17:00,7.96,24.46,-63.22
2332,04/15/2026 07:18:00,7.96,24.46,-63.22
2333,04/15/2026 07:19:00,7.96,24.46,-63.22
2334,04/15/2026 07:20:00,7.96,24.46,-63.24
2335,04/15/2026 07:21:00,7.96,24.46,-63.25
2336,04/15/2026 07:22:00,7.96,24.48,-63.27
2337,04/15/2026 07:23:00,7.96,24.48,-63.25
2338,04/15/2026 07:24:00,7.96,24.48,-63.28
2339,04/15/2026 07:25:00,7.96,24.48,-63.28
2340,04/15/2026 07:26:00,7.96,24.48,-63.28
2341,04/15/2026 07:27:00,7.96,24.48,-63.30
2342,04/15/2026 07:28:00,7.96,24.51,-63.35
2343,04/15/2026 07:29:00,7.96,24.51,-63.33
2344,04/15/2026 07:30:00,7.96,24.51,-63.33
2345,04/15/2026 07:31:00,7.96,24.51,-63.35
2346,04/15/2026 07:32:00,7.96,24.51,-63.36
2347,04/15/2026 07:33:00,7.96,24.53,-63.38
2348,04/15/2026 07:34:00,7.96,24.53,-63.38
2349,04/15/2026 07:35:00,7.96,24.53,-63.39
2350,04/15/2026 07:36:00,7.96,24.53,-63.42
2351,04/15/2026 07:37:00,7.97,24.53,-63.44
2352,04/15/2026 07:38:00,7.97,24.53,-63.46
2353,04/15/2026 07:39:00,7.97,24.56,-63.47
2354,04/15/2026 07:40:00,7.97,24.56,-63.49
2355,04/15/2026 07:41:00,7.97,24.56,-63.50
2356,04/15/2026 07:42:00,7.97,24.56,-63.52
2357,04/15/2026 07:43:00,7.97,24.58,-63.58
2358,04/15/2026 07:44:00,7.97,24.58,-63.60
2359,04/15/2026 07:45:00,7.97,24.58,-63.61
2360,04/15/2026 07:46:00,7.97,24.58,-63.66
2361,04/15/2026 07:47:00,7.97,24.60,-63.67
2362,04/15/2026 07:48:00,7.97,24.60,-63.71
2363,04/15/2026 07:49:00,7.97,24.60,-63.74
2364,04/15/2026 07:50:00,7.97,24.63,-63.75
2365,04/15/2026 07:51:00,7.97,24.63,-63.78
2366,04/15/2026 07:52:00,7.97,24.63,-63.80
2367,04/15/2026 07:53:00,7.97,24.63,-63.83
2368,04/15/2026 07:54:00,7.97,24.65,-63.85
2369,04/15/2026 07:55:00,7.97,24.65,-63.86
2370,04/15/2026 07:56:00,7.97,24.65,-63.88
2371,04/15/2026 07:57:00,7.97,24.65,-63.91
2372,04/15/2026 07:58:00,7.97,24.68,-63.92
2373,04/15/2026 07:59:00,7.97,24.68,-63.94
2374,04/15/2026 08:00:00,7.97,24.68,-63.97
2375,04/15/2026 08:01:00,7.97,24.68,-63.99
2376,04/15/2026 08:02:00,7.97,24.70,-64.02
2377,04/15/2026 08:03:00,7.97,24.70,-64.03
2378,04/15/2026 08:04:00,7.98,24.70,-64.06
2379,04/15/2026 08:05:00,7.98,24.70,-64.08
2380,04/15/2026 08:06:00,7.98,24.73,-64.10
2381,04/15/2026 08:07:00,7.98,24.73,-64.11
2382,04/15/2026 08:08:00,7.98,24.73,-64.14
2383,04/15/2026 08:09:00,7.98,24.73,-64.17
2384,04/15/2026 08:10:00,7.98,24.75,-64.22
2385,04/15/2026 08:11:00,7.98,24.75,-64.24
2386,04/15/2026 08:12:00,7.98,24.75,-64.28
2387,04/15/2026 08:13:00,7.98,24.77,-64.33
2388,04/15/2026 08:14:00,7.98,24.77,-64.35
2389,04/15/2026 08:15:00,7.98,24.77,-64.38
2390,04/15/2026 08:16:00,7.98,24.80,-64.41
2391,04/15/2026 08:17:00,7.98,24.80,-64.41
2392,04/15/2026 08:18:00,7.98,24.80,-64.44
2393,04/15/2026 08:19:00,7.98,24.82,-64.46
2394,04/15/2026 08:20:00,7.98,24.82,-64.50
2395,04/15/2026 08:21:00,7.98,24.82,-64.56
2396,04/15/2026 08:22:00,7.98,24.85,-64.60
2397,04/15/2026 08:23:00,7.98,24.85,-64.60
2398,04/15/2026 08:24:00,7.98,24.85,-64.63
2399,04/15/2026 08:25:00,7.99,24.87,-64.66
2400,04/15/2026 08:26:00,7.99,24.87,-64.67
2401,04/15/2026 08:27:00,7.99,24.87,-64.71
2402,04/15/2026 08:28:00,7.99,24.90,-64.77
2403,04/15/2026 08:29:00,7.99,24.90,-64.85
2404,04/15/2026 08:30:00,7.99,24.92,-64.88
2405,04/15/2026 08:31:00,7.99,24.92,-64.89
2406,04/15/2026 08:32:00,7.99,24.92,-64.91
2407,04/15/2026 08:33:00,7.99,24.94,-64.91
2408,04/15/2026 08:34:00,7.99,24.94,-64.94
2409,04/15/2026 08:35:00,7.99,24.97,-64.97
2410,04/15/2026 08:36:00,7.99,24.97,-64.99
2411,04/15/2026 08:37:00,7.99,24.97,-65.02
2412,04/15/2026 08:38:00,7.99,24.99,-65.05
2413,04/15/2026 08:39:00,7.99,24.99,-65.08
2414,04/15/2026 08:40:00,7.99,24.99,-65.10
2415,04/15/2026 08:41:00,7.99,25.02,-65.13
2416,04/15/2026 08:42:00,7.99,25.02,-65.14
2417,04/15/2026 08:43:00,7.99,25.02,-65.19
2418,04/15/2026 08:44:00,7.99,25.04,-65.22
2419,04/15/2026 08:45:00,7.99,25.04,-65.25
2420,04/15/2026 08:46:00,8.00,25.04,-65.28
2421,04/15/2026 08:47:00,8.00,25.06,-65.30
2422,04/15/2026 08:48:00,8.00,25.06,-65.33
2423,04/15/2026 08:49:00,8.00,25.06,-65.36
2424,04/15/2026 08:50:00,8.00,25.06,-65.38
2425,04/15/2026 08:51:00,8.00,25.09,-65.41
2426,04/15/2026 08:52:00,8.00,25.09,-65.42
2427,04/15/2026 08:53:00,8.00,25.09,-65.44
2428,04/15/2026 08:54:00,8.00,25.09,-65.46
2429,04/15/2026 08:55:00,8.00,25.11,-65.47
2430,04/15/2026 08:56:00,8.00,25.11,-65.49
2431,04/15/2026 08:57:00,8.00,25.11,-65.50
2432,04/15/2026 08:58:00,8.00,25.11,-65.55
2433,04/15/2026 08:59:00,8.00,25.11,-65.58
2434,04/15/2026 09:00:00,8.00,25.14,-65.58
2435,04/15/2026 09:01:00,8.00,25.14,-65.63
2436,04/15/2026 09:02:00,8.00,25.14,-65.67
2437,04/15/2026 09:03:00,8.00,25.14,-65.71
2438,04/15/2026 09:04:00,8.00,25.14,-65.75
2439,04/15/2026 09:05:00,8.00,25.16,-65.78
2440,04/15/2026 09:06:00,8.00,25.16,-65.83
2441,04/15/2026 09:07:00,8.01,25.16,-65.86
2442,04/15/2026 09:08:00,8.01,25.16,-65.91
2443,04/15/2026 09:09:00,8.01,25.19,-65.97
2444,04/15/2026 09:10:00,8.01,25.19,-66.03
2445,04/15/2026 09:11:00,8.01,25.19,-66.06
2446,04/15/2026 09:12:00,8.01,25.21,-66.13
2447,04/15/2026 09:13:00,8.01,25.21,-66.27
2448,04/15/2026 09:14:00,8.01,25.23,-66.27
2449,04/15/2026 09:15:00,8.01,25.23,-66.30
2450,04/15/2026 09:16:00,8.02,25.26,-66.50
2451,04/15/2026 09:17:00,8.02,25.28,-66.56
2452,04/15/2026 09:18:00,8.02,25.31,-66.50
2453,04/15/2026 09:19:00,8.02,25.33,-66.58
2454,04/15/2026 09:20:00,8.02,25.33,-66.63
2455,04/15/2026 09:21:00,8.02,25.36,-66.75
2456,04/15/2026 09:22:00,8.02,25.38,-66.72
2457,04/15/2026 09:23:00,8.02,25.40,-66.75
2458,04/15/2026 09:24:00,8.02,25.43,-66.80
2459,04/15/2026 09:25:00,8.02,25.45,-66.91
2460,04/15/2026 09:26:00,8.02,25.45,-66.99
2461,04/15/2026 09:27:00,8.02,25.48,-67.03
2462,04/15/2026 09:28:00,8.03,25.50,-67.11
2463,04/15/2026 09:29:00,8.03,25.50,-67.11
2464,04/15/2026 09:30:00,8.03,25.53,-67.16
2465,04/15/2026 09:31:00,8.03,25.55,-67.24
2466,04/15/2026 09:32:00,8.03,25.55,-67.27
2467,04/15/2026 09:33:00,8.03,25.57,-67.30
2468,04/15/2026 09:34:00,8.03,25.60,-67.33
2469,04/15/2026 09:35:00,8.03,25.60,-67.39
2470,04/15/2026 09:36:00,8.03,25.62,-67.46
2471,04/15/2026 09:37:00,8.03,25.65,-67.56
2472,04/15/2026 09:38:00,8.03,25.65,-67.58
2473,04/15/2026 09:39:00,8.03,25.67,-67.67
2474,04/15/2026 09:40:00,8.04,25.67,-67.75
2475,04/15/2026 09:41:00,8.04,25.70,-67.78
2476,04/15/2026 09:42:00,8.04,25.72,-67.88
2477,04/15/2026 09:43:00,8.04,25.72,-67.91
2478,04/15/2026 09:44:00,8.04,25.74,-67.81
2479,04/15/2026 09:45:00,8.04,25.77,-67.83
2480,04/15/2026 09:46:00,8.04,25.77,-67.85
2481,04/15/2026 09:47:00,8.04,25.79,-67.88
2482,04/15/2026 09:48:00,8.04,25.79,-67.94
2483,04/15/2026 09:49:00,8.04,25.82,-67.97
2484,04/15/2026 09:50:00,8.04,25.82,-68.05
2485,04/15/2026 09:51:00,8.04,25.84,-68.08
2486,04/15/2026 09:52:00,8.04,25.84,-68.11
2487,04/15/2026 09:53:00,8.04,25.87,-68.13
2488,04/15/2026 09:54:00,8.04,25.87,-68.17
2489,04/15/2026 09:55:00,8.04,25.87,-68.21
2490,04/15/2026 09:56:00,8.04,25.89,-68.28
2491,04/15/2026 09:57:00,8.05,25.89,-68.33
2492,04/15/2026 09:58:00,8.05,25.91,-68.36
2493,04/15/2026 09:59:00,8.05,25.91,-68.39
2494,04/15/2026 10:00:00,8.05,25.91,-68.41
2495,04/15/2026 10:01:00,8.05,25.94,-68.44
2496,04/15/2026 10:02:00,8.05,25.94,-68.44
2497,04/15/2026 10:03:00,8.05,25.94,-68.47
2498,04/15/2026 10:04:00,8.05,25.96,-68.50
2499,04/15/2026 10:05:00,8.05,25.96,-68.55
2500,04/15/2026 10:06:00,8.05,25.96,-68.58
2501,04/15/2026 10:07:00,8.05,25.99,-68.63
2502,04/15/2026 10:08:00,8.05,25.99,-68.64
2503,04/15/2026 10:09:00,8.05,25.99,-68.66
2504,04/15/2026 10:10:00,8.05,26.01,-68.69
2505,04/15/2026 10:11:00,8.05,26.01,-68.74
2506,04/15/2026 10:12:00,8.05,26.01,-68.72
2507,04/15/2026 10:13:00,8.05,26.04,-68.75
2508,04/15/2026 10:14:00,8.05,26.04,-68.77
2509,04/15/2026 10:15:00,8.05,26.04,-68.77
2510,04/15/2026 10:16:00,8.05,26.04,-68.78
2511,04/15/2026 10:17:00,8.05,26.06,-68.80
2512,04/15/2026 10:18:00,8.05,26.06,-68.85
2513,04/15/2026 10:19:00,8.05,26.06,-68.91
2514,04/15/2026 10:20:00,8.06,26.06,-69.02
2515,04/15/2026 10:21:00,8.06,26.08,-69.08
2516,04/15/2026 10:22:00,8.06,26.08,-69.13
2517,04/15/2026 10:23:00,8.06,26.08,-69.08
2518,04/15/2026 10:24:00,8.06,26.11,-69.19
2519,04/15/2026 10:25:00,8.06,26.11,-69.22
2520,04/15/2026 10:26:00,8.06,26.11,-69.27
2521,04/15/2026 10:27:00,8.06,26.13,-69.25
2522,04/15/2026 10:28:00,8.06,26.13,-69.33
2523,04/15/2026 10:29:00,8.06,26.13,-69.27
2524,04/15/2026 10:30:00,8.06,26.13,-69.36
2525,04/15/2026 10:31:00,8.06,26.16,-69.47
2526,04/15/2026 10:32:00,8.07,26.16,-69.58
2527,04/15/2026 10:33:00,8.07,26.18,-69.71
2528,04/15/2026 10:34:00,8.07,26.18,-69.71
2529,04/15/2026 10:35:00,8.07,26.21,-69.71
2530,04/15/2026 10:36:00,8.07,26.21,-69.75
2531,04/15/2026 10:37:00,8.07,26.23,-69.75
2532,04/15/2026 10:38:00,8.07,26.23,-69.75
2533,04/15/2026 10:39:00,8.07,26.23,-69.85
2534,04/15/2026 10:40:00,8.07,26.26,-69.92
2535,04/15/2026 10:41:00,8.07,26.28,-70.11
2536,04/15/2026 10:42:00,8.07,26.28,-70.06
2537,04/15/2026 10:43:00,8.08,26.30,-70.14
2538,04/15/2026 10:44:00,8.08,26.30,-70.25
2539,04/15/2026 10:45:00,8.08,26.33,-70.35
2540,04/15/2026 10:46:00,8.08,26.35,-70.47
2541,04/15/2026 10:47:00,8.08,26.38,-70.47
2542,04/15/2026 10:48:00,8.08,26.40,-70.41
2543,04/15/2026 10:49:00,8.08,26.43,-70.64
2544,04/15/2026 10:50:00,8.08,26.45,-70.64
2545,04/15/2026 10:51:00,8.08,26.48,-70.58
2546,04/15/2026 10:52:00,8.08,26.50,-70.66
2547,04/15/2026 10:53:00,8.09,26.52,-70.75
2548,04/15/2026 10:54:00,8.09,26.55,-70.94
2549,04/15/2026 10:55:00,8.09,26.57,-70.92
2550,04/15/2026 10:56:00,8.09,26.60,-70.96
2551,04/15/2026 10:57:00,8.09,26.62,-70.99
2552,04/15/2026 10:58:00,8.09,26.65,-71.08
2553,04/15/2026 10:59:00,8.09,26.67,-71.10
2554,04/15/2026 11:00:00,8.09,26.70,-71.22
2555,04/15/2026 11:01:00,8.09,26.72,-71.30
2556,04/15/2026 11:02:00,8.09,26.74,-71.14
2557,04/15/2026 11:03:00,8.09,26.77,-71.08
2558,04/15/2026 11:04:00,8.09,26.77,-71.02
2559,04/15/2026 11:05:00,8.09,26.79,-71.00
2560,04/15/2026 11:06:00,8.09,26.79,-71.05
2561,04/15/2026 11:07:00,8.09,26.82,-71.02
2562,04/15/2026 11:08:00,8.09,26.82,-71.02
2563,04/15/2026 11:09:00,8.09,26.84,-71.03
2564,04/15/2026 11:10:00,8.09,26.84,-71.10
2565,04/15/2026 11:11:00,8.09,26.84,-71.17
2566,04/15/2026 11:12:00,8.09,26.87,-71.24
2567,04/15/2026 11:13:00,8.09,26.87,-71.30
2568,04/15/2026 11:14:00,8.10,26.89,-71.41
2569,04/15/2026 11:15:00,8.10,26.89,-71.53
2570,04/15/2026 11:16:00,8.10,26.92,-71.58
2571,04/15/2026 11:17:00,8.10,26.92,-71.58
2572,04/15/2026 11:18:00,8.10,26.94,-71.71
2573,04/15/2026 11:19:00,8.10,26.94,-71.67
2574,04/15/2026 11:20:00,8.10,26.96,-71.80
2575,04/15/2026 11:21:00,8.10,26.96,-71.81
2576,04/15/2026 11:22:00,8.10,26.99,-71.89
2577,04/15/2026 11:23:00,8.10,26.99,-71.89
2578,04/15/2026 11:24:00,8.11,27.01,-72.08
2579,04/15/2026 11:25:00,8.11,27.01,-72.13
2580,04/15/2026 11:26:00,8.10,27.04,-71.89
2581,04/15/2026 11:27:00,8.11,27.04,-72.06
2582,04/15/2026 11:28:00,8.11,27.06,-72.14
2583,04/15/2026 11:29:00,8.11,27.06,-72.11
2584,04/15/2026 11:30:00,8.11,27.09,-72.19
2585,04/15/2026 11:31:00,8.11,27.09,-72.36
2586,04/15/2026 11:32:00,8.11,27.11,-72.52
2587,04/15/2026 11:33:00,8.11,27.14,-72.47
2588,04/15/2026 11:34:00,8.11,27.16,-72.49
2589,04/15/2026 11:35:00,8.11,27.19,-72.60
2590,04/15/2026 11:36:00,8.12,27.19,-72.77
2591,04/15/2026 11:37:00,8.12,27.21,-72.78
2592,04/15/2026 11:38:00,8.12,27.23,-72.83
2593,04/15/2026 11:39:00,8.12,27.26,-72.86
2594,04/15/2026 11:40:00,8.12,27.28,-72.83
2595,04/15/2026 11:41:00,8.12,27.31,-72.91
2596,04/15/2026 11:42:00,8.12,27.33,-72.92
2597,04/15/2026 11:43:00,8.12,27.36,-73.02
2598,04/15/2026 11:44:00,8.13,27.38,-73.31
2599,04/15/2026 11:45:00,8.12,27.41,-73.19
2600,04/15/2026 11:46:00,8.12,27.43,-73.21
2601,04/15/2026 11:47:00,8.13,27.48,-73.30
2602,04/15/2026 11:48:00,8.13,27.51,-73.28
2603,04/15/2026 11:49:00,8.12,27.55,-73.27
2604,04/15/2026 11:50:00,8.13,27.58,-73.33
2605,04/15/2026 11:51:00,8.12,27.60,-73.28
2606,04/15/2026 11:52:00,8.12,27.63,-73.10
2607,04/15/2026 11:53:00,8.12,27.65,-73.06
2608,04/15/2026 11:54:00,8.12,27.65,-73.08
2609,04/15/2026 11:55:00,8.12,27.68,-73.21
2610,04/15/2026 11:56:00,8.12,27.68,-73.22
2611,04/15/2026 11:57:00,8.12,27.70,-73.22
2612,04/15/2026 11:58:00,8.13,27.70,-73.56
2613,04/15/2026 11:59:00,8.13,27.73,-73.75
2614,04/15/2026 12:00:00,8.13,27.75,-73.44
2615,04/15/2026 12:01:00,8.13,27.75,-73.39
2616,04/15/2026 12:02:00,8.13,27.78,-73.50
2617,04/15/2026 12:03:00,8.13,27.78,-73.60
2618,04/15/2026 12:04:00,8.13,27.80,-73.74
2619,04/15/2026 12:05:00,8.13,27.83,-73.67
2620,04/15/2026 12:06:00,8.13,27.83,-73.71
2621,04/15/2026 12:07:00,8.13,27.85,-73.66
2622,04/15/2026 12:08:00,8.14,27.85,-74.06
2623,04/15/2026 12:09:00,8.13,27.87,-73.91
2624,04/15/2026 12:10:00,8.14,27.90,-74.05
2625,04/15/2026 12:11:00,8.14,27.92,-74.10
2626,04/15/2026 12:12:00,8.14,27.95,-74.16
2627,04/15/2026 12:13:00,8.14,27.97,-74.21
2628,04/15/2026 12:14:00,8.14,28.02,-74.19
2629,04/15/2026 12:15:00,8.14,28.05,-74.27
2630,04/15/2026 12:16:00,8.14,28.10,-74.35
2631,04/15/2026 12:17:00,8.15,28.15,-74.63
2632,04/15/2026 12:18:00,8.14,28.17,-74.44
2633,04/15/2026 12:19:00,8.15,28.22,-74.61
2634,04/15/2026 12:20:00,8.14,28.25,-74.28
2635,04/15/2026 12:21:00,8.14,28.27,-74.28
2636,04/15/2026 12:22:00,8.14,28.30,-74.42
2637,04/15/2026 12:23:00,8.15,28.30,-74.69
2638,04/15/2026 12:24:00,8.15,28.32,-74.72
2639,04/15/2026 12:25:00,8.15,28.34,-74.80
2640,04/15/2026 12:26:00,8.15,28.37,-74.88
2641,04/15/2026 12:27:00,8.15,28.39,-74.69
2642,04/15/2026 12:28:00,8.15,28.42,-74.74
2643,04/15/2026 12:29:00,8.15,28.44,-74.83
2644,04/15/2026 12:30:00,8.15,28.47,-74.85
2645,04/15/2026 12:31:00,8.15,28.49,-74.85
2646,04/15/2026 12:32:00,8.15,28.52,-74.74
2647,04/15/2026 12:33:00,8.15,28.54,-74.96
2648,04/15/2026 12:34:00,8.15,28.57,-74.96
2649,04/15/2026 12:35:00,8.15,28.59,-74.92
2650,04/15/2026 12:36:00,8.15,28.62,-74.85
2651,04/15/2026 12:37:00,8.15,28.62,-74.91
2652,04/15/2026 12:38:00,8.15,28.64,-74.86
2653,04/15/2026 12:39:00,8.15,28.64,-74.89
2654,04/15/2026 12:40:00,8.15,28.67,-74.89
2655,04/15/2026 12:41:00,8.15,28.67,-75.17
2656,04/15/2026 12:42:00,8.14,28.69,-74.63
2657,04/15/2026 12:43:00,8.14,28.69,-74.63
2658,04/15/2026 12:44:00,8.15,28.72,-75.10
2659,04/15/2026 12:45:00,8.15,28.72,-74.91
2660,04/15/2026 12:46:00,8.15,28.72,-75.02
2661,04/15/2026 12:47:00,8.15,28.74,-74.99
2662,04/15/2026 12:48:00,8.15,28.74,-75.00
2663,04/15/2026 12:49:00,8.15,28.74,-74.99
2664,04/15/2026 12:50:00,8.15,28.74,-75.03
2665,04/15/2026 12:51:00,8.15,28.74,-75.10
2666,04/15/2026 12:52:00,8.15,28.74,-75.14
2667,04/15/2026 12:53:00,8.15,28.74,-75.21
2668,04/15/2026 12:54:00,8.15,28.74,-75.21
2669,04/15/2026 12:55:00,8.16,28.74,-75.36
2670,04/15/2026 12:56:00,8.16,28.77,-75.33
2671,04/15/2026 12:57:00,8.16,28.77,-75.35
2672,04/15/2026 12:58:00,8.16,28.79,-75.31
2673,04/15/2026 12:59:00,8.16,28.79,-75.42
2674,04/15/2026 13:00:00,8.16,28.79,-75.42
2675,04/15/2026 13:01:00,8.16,28.79,-75.41
2676,04/15/2026 13:02:00,8.16,28.82,-75.56
2677,04/15/2026 13:03:00,8.16,28.82,-75.61
2678,04/15/2026 13:04:00,8.16,28.82,-75.66
2679,04/15/2026 13:05:00,8.16,28.84,-75.77
2680,04/15/2026 13:06:00,8.17,28.84,-75.91
2681,04/15/2026 13:07:00,8.17,28.87,-75.97
2682,04/15/2026 13:08:00,8.16,28.87,-75.88
2683,04/15/2026 13:09:00,8.17,28.89,-76.13
2684,04/15/2026 13:10:00,8.17,28.92,-75.96
2685,04/15/2026 13:11:00,8.17,28.94,-76.22
2686,04/15/2026 13:12:00,8.17,28.97,-75.97
2687,04/15/2026 13:13:00,8.17,28.99,-76.14
2688,04/15/2026 13:14:00,8.16,29.02,-75.78
2689,04/15/2026 13:15:00,8.16,29.02,-75.74
2690,04/15/2026 13:16:00,8.16,29.04,-75.74
2691,04/15/2026 13:17:00,8.16,29.04,-75.86
2692,04/15/2026 13:18:00,8.17,29.07,-76.05
2693,04/15/2026 13:19:00,8.16,29.07,-75.94
2694,04/15/2026 13:20:00,8.16,29.07,-75.91
2695,04/15/2026 13:21:00,8.16,29.09,-75.83
2696,04/15/2026 13:22:00,8.16,29.09,-75.81
2697,04/15/2026 13:23:00,8.16,29.09,-75.78
2698,04/15/2026 13:24:00,8.16,29.09,-75.77
2699,04/15/2026 13:25:00,8.16,29.09,-75.80
2700,04/15/2026 13:26:00,8.16,29.09,-75.89
2701,04/15/2026 13:27:00,8.16,29.09,-75.92
2702,04/15/2026 13:28:00,8.16,29.09,-75.92
