Instrument,Tank,DateTime,pH,Temperature,Millivolts
pH1,Sump5,3/19/26 4:22,8.05,24.63,-70.19
pH1,Sump5,3/19/26 4:23,8.05,24.63,-70.14
pH1,Sump5,3/19/26 4:24,8.05,24.63,-70.11
pH1,Sump5,3/19/26 4:25,8.05,24.63,-70.08
pH1,Sump5,3/19/26 4:26,8.05,24.63,-70.05
pH1,Sump5,3/19/26 4:27,8.05,24.63,-70.06
pH1,Sump5,3/19/26 4:28,8.05,24.63,-70.08
pH1,Sump5,3/19/26 4:29,8.05,24.63,-70.08
pH1,Sump5,3/19/26 4:30,8.05,24.63,-70.08
pH1,Sump5,3/19/26 4:31,8.05,24.63,-70.1
pH1,Sump5,3/19/26 4:32,8.05,24.63,-70.11
pH1,Sump5,3/19/26 4:33,8.05,24.63,-70.17
pH1,Sump5,3/19/26 4:34,8.05,24.63,-70.16
pH1,Sump5,3/19/26 4:35,8.05,24.63,-70.17
pH1,Sump5,3/19/26 4:36,8.05,24.65,-70.19
pH1,Sump5,3/19/26 4:37,8.05,24.65,-70.21
pH1,Sump5,3/19/26 4:38,8.05,24.65,-70.22
pH1,Sump5,3/19/26 4:39,8.05,24.65,-70.25
pH1,Sump5,3/19/26 4:40,8.05,24.65,-70.3
pH1,Sump5,3/19/26 4:41,8.05,24.65,-70.35
pH1,Sump5,3/19/26 4:42,8.05,24.65,-70.39
pH1,Sump5,3/19/26 4:43,8.05,24.65,-70.44
pH1,Sump5,3/19/26 4:44,8.05,24.65,-70.47
pH1,Sump5,3/19/26 4:45,8.05,24.65,-70.49
pH1,Sump5,3/19/26 4:46,8.05,24.65,-70.49
pH1,Sump5,3/19/26 4:47,8.05,24.65,-70.49
pH1,Sump5,3/19/26 4:48,8.06,24.65,-70.56
pH1,Sump5,3/19/26 4:49,8.06,24.65,-70.56
pH1,Sump5,3/19/26 4:50,8.06,24.65,-70.56
pH1,Sump5,3/19/26 4:51,8.06,24.65,-70.55
pH1,Sump5,3/19/26 4:52,8.05,24.65,-70.5
pH1,Sump5,3/19/26 4:53,8.05,24.65,-70.47
pH1,Sump5,3/19/26 4:54,8.05,24.65,-70.42
pH1,Sump5,3/19/26 4:55,8.05,24.65,-70.38
pH1,Sump5,3/19/26 4:56,8.05,24.65,-70.35
pH1,Sump5,3/19/26 4:57,8.05,24.65,-70.33
pH1,Sump5,3/19/26 4:58,8.05,24.65,-70.35
pH1,Sump5,3/19/26 4:59,8.05,24.65,-70.36
pH1,Sump5,3/19/26 5:00,8.05,24.65,-70.36
pH1,Sump5,3/19/26 5:01,8.05,24.65,-70.38
pH1,Sump5,3/19/26 5:02,8.05,24.65,-70.38
pH1,Sump5,3/19/26 5:03,8.05,24.65,-70.42
pH1,Sump5,3/19/26 5:04,8.05,24.65,-70.39
pH1,Sump5,3/19/26 5:05,8.05,24.65,-70.35
pH1,Sump5,3/19/26 5:06,8.05,24.65,-70.3
pH1,Sump5,3/19/26 5:07,8.05,24.65,-70.24
pH1,Sump5,3/19/26 5:08,8.05,24.65,-70.19
pH1,Sump5,3/19/26 5:09,8.05,24.65,-70.16
pH1,Sump5,3/19/26 5:10,8.05,24.65,-70.11
pH1,Sump5,3/19/26 5:11,8.05,24.65,-70.08
pH1,Sump5,3/19/26 5:12,8.05,24.65,-70.06
pH1,Sump5,3/19/26 5:13,8.05,24.65,-70.05
pH1,Sump5,3/19/26 5:14,8.05,24.65,-70.02
pH1,Sump5,3/19/26 5:15,8.05,24.65,-70.02
pH1,Sump5,3/19/26 5:16,8.05,24.65,-69.99
pH1,Sump5,3/19/26 5:17,8.05,24.63,-69.97
pH1,Sump5,3/19/26 5:18,8.05,24.63,-70
pH1,Sump5,3/19/26 5:19,8.05,24.63,-69.99
pH1,Sump5,3/19/26 5:20,8.05,24.63,-70
pH1,Sump5,3/19/26 5:21,8.05,24.63,-70.03
pH1,Sump5,3/19/26 5:22,8.05,24.63,-70.06
pH1,Sump5,3/19/26 5:23,8.05,24.63,-70.06
pH1,Sump5,3/19/26 5:24,8.05,24.63,-70.08
pH1,Sump5,3/19/26 5:25,8.05,24.63,-70.08
pH1,Sump5,3/19/26 5:26,8.05,24.63,-70.08
pH1,Sump5,3/19/26 5:27,8.05,24.63,-70.08
pH1,Sump5,3/19/26 5:28,8.05,24.63,-70.08
pH1,Sump5,3/19/26 5:29,8.05,24.63,-70.1
pH1,Sump5,3/19/26 5:30,8.05,24.63,-70.13
pH1,Sump5,3/19/26 5:31,8.05,24.63,-70.16
pH1,Sump5,3/19/26 5:32,8.05,24.63,-70.17
pH1,Sump5,3/19/26 5:33,8.05,24.63,-70.24
pH1,Sump5,3/19/26 5:34,8.05,24.63,-70.25
pH1,Sump5,3/19/26 5:35,8.05,24.63,-70.27
pH1,Sump5,3/19/26 5:36,8.05,24.63,-70.28
pH1,Sump5,3/19/26 5:37,8.05,24.63,-70.3
pH1,Sump5,3/19/26 5:38,8.05,24.63,-70.31
pH1,Sump5,3/19/26 5:39,8.05,24.63,-70.33
pH1,Sump5,3/19/26 5:40,8.05,24.63,-70.36
pH1,Sump5,3/19/26 5:41,8.05,24.65,-70.38
pH1,Sump5,3/19/26 5:42,8.05,24.65,-70.41
pH1,Sump5,3/19/26 5:43,8.05,24.65,-70.42
pH1,Sump5,3/19/26 5:44,8.05,24.65,-70.44
pH1,Sump5,3/19/26 5:45,8.05,24.65,-70.47
pH1,Sump5,3/19/26 5:46,8.05,24.65,-70.47
pH1,Sump5,3/19/26 5:47,8.05,24.65,-70.49
pH1,Sump5,3/19/26 5:48,8.06,24.65,-70.52
pH1,Sump5,3/19/26 5:49,8.05,24.65,-70.49
pH1,Sump5,3/19/26 5:50,8.05,24.68,-70.46
pH1,Sump5,3/19/26 5:51,8.05,24.68,-70.42
pH1,Sump5,3/19/26 5:52,8.05,24.68,-70.41
pH1,Sump5,3/19/26 5:53,8.05,24.68,-70.38
pH1,Sump5,3/19/26 5:54,8.05,24.68,-70.35
pH1,Sump5,3/19/26 5:55,8.05,24.68,-70.33
pH1,Sump5,3/19/26 5:56,8.05,24.68,-70.3
pH1,Sump5,3/19/26 5:57,8.05,24.68,-70.3
pH1,Sump5,3/19/26 5:58,8.05,24.68,-70.28
pH1,Sump5,3/19/26 5:59,8.05,24.68,-70.3
pH1,Sump5,3/19/26 6:00,8.05,24.68,-70.33
pH1,Sump5,3/19/26 6:01,8.05,24.68,-70.38
pH1,Sump5,3/19/26 6:02,8.05,24.68,-70.39
pH1,Sump5,3/19/26 6:03,8.05,24.68,-70.44
pH1,Sump5,3/19/26 6:04,8.05,24.68,-70.41
pH1,Sump5,3/19/26 6:05,8.05,24.68,-70.38
pH1,Sump5,3/19/26 6:06,8.05,24.65,-70.35
pH1,Sump5,3/19/26 6:07,8.05,24.65,-70.33
pH1,Sump5,3/19/26 6:08,8.05,24.65,-70.31
pH1,Sump5,3/19/26 6:09,8.05,24.65,-70.31
pH1,Sump5,3/19/26 6:10,8.05,24.65,-70.31
pH1,Sump5,3/19/26 6:11,8.05,24.65,-70.31
pH1,Sump5,3/19/26 6:12,8.05,24.65,-70.3
pH1,Sump5,3/19/26 6:13,8.05,24.65,-70.28
pH1,Sump5,3/19/26 6:14,8.05,24.65,-70.25
pH1,Sump5,3/19/26 6:15,8.05,24.65,-70.24
pH1,Sump5,3/19/26 6:16,8.05,24.65,-70.22
pH1,Sump5,3/19/26 6:17,8.05,24.65,-70.22
pH1,Sump5,3/19/26 6:18,8.05,24.65,-70.24
pH1,Sump5,3/19/26 6:19,8.05,24.65,-70.19
pH1,Sump5,3/19/26 6:20,8.05,24.65,-70.13
pH1,Sump5,3/19/26 6:21,8.05,24.65,-70.06
pH1,Sump5,3/19/26 6:22,8.05,24.65,-70
pH1,Sump5,3/19/26 6:23,8.04,24.63,-69.94
pH1,Sump5,3/19/26 6:24,8.04,24.63,-69.91
pH1,Sump5,3/19/26 6:25,8.04,24.63,-69.88
pH1,Sump5,3/19/26 6:26,8.04,24.65,-69.85
pH1,Sump5,3/19/26 6:27,8.04,24.65,-69.83
pH1,Sump5,3/19/26 6:28,8.04,24.65,-69.83
pH1,Sump5,3/19/26 6:29,8.04,24.65,-69.8
pH1,Sump5,3/19/26 6:30,8.04,24.65,-69.8
pH1,Sump5,3/19/26 6:31,8.04,24.65,-69.77
pH1,Sump5,3/19/26 6:32,8.04,24.65,-69.74
pH1,Sump5,3/19/26 6:33,8.04,24.65,-69.8
pH1,Sump5,3/19/26 6:34,8.04,24.65,-69.78
pH1,Sump5,3/19/26 6:35,8.04,24.65,-69.77
pH1,Sump5,3/19/26 6:36,8.04,24.65,-69.77
pH1,Sump5,3/19/26 6:37,8.04,24.65,-69.75
pH1,Sump5,3/19/26 6:38,8.04,24.65,-69.74
pH1,Sump5,3/19/26 6:39,8.04,24.65,-69.72
pH1,Sump5,3/19/26 6:40,8.04,24.65,-69.71
pH1,Sump5,3/19/26 6:41,8.04,24.65,-69.67
pH1,Sump5,3/19/26 6:42,8.04,24.65,-69.64
pH1,Sump5,3/19/26 6:43,8.04,24.65,-69.61
pH1,Sump5,3/19/26 6:44,8.04,24.65,-69.61
pH1,Sump5,3/19/26 6:45,8.04,24.65,-69.58
pH1,Sump5,3/19/26 6:46,8.04,24.65,-69.58
pH1,Sump5,3/19/26 6:47,8.04,24.65,-69.58
pH1,Sump5,3/19/26 6:48,8.04,24.65,-69.66
pH1,Sump5,3/19/26 6:49,8.04,24.65,-69.66
pH1,Sump5,3/19/26 6:50,8.04,24.65,-69.67
pH1,Sump5,3/19/26 6:51,8.04,24.65,-69.67
pH1,Sump5,3/19/26 6:52,8.04,24.65,-69.67
pH1,Sump5,3/19/26 6:53,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:54,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:55,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:56,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:57,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:58,8.04,24.65,-69.69
pH1,Sump5,3/19/26 6:59,8.04,24.65,-69.72
pH1,Sump5,3/19/26 7:00,8.04,24.65,-69.75
pH1,Sump5,3/19/26 7:01,8.04,24.65,-69.78
pH1,Sump5,3/19/26 7:02,8.04,24.65,-69.85
pH1,Sump5,3/19/26 7:03,8.04,24.65,-69.94
pH1,Sump5,3/19/26 7:04,8.05,24.65,-70
pH1,Sump5,3/19/26 7:05,8.05,24.65,-70.06
pH1,Sump5,3/19/26 7:06,8.05,24.65,-70.16
pH1,Sump5,3/19/26 7:07,8.05,24.65,-70.22
pH1,Sump5,3/19/26 7:08,8.05,24.63,-70.22
pH1,Sump5,3/19/26 7:09,8.05,24.63,-70.21
pH1,Sump5,3/19/26 7:10,8.05,24.63,-70.17
pH1,Sump5,3/19/26 7:11,8.05,24.63,-70.17
pH1,Sump5,3/19/26 7:12,8.05,24.63,-70.17
pH1,Sump5,3/19/26 7:13,8.05,24.63,-70.19
pH1,Sump5,3/19/26 7:14,8.05,24.63,-70.21
pH1,Sump5,3/19/26 7:15,8.05,24.63,-70.17
pH1,Sump5,3/19/26 7:16,8.05,24.63,-70.14
pH1,Sump5,3/19/26 7:17,8.05,24.63,-70.1
pH1,Sump5,3/19/26 7:18,8.05,24.63,-70.13
pH1,Sump5,3/19/26 7:19,8.05,24.63,-70.13
pH1,Sump5,3/19/26 7:20,8.05,24.63,-70.13
pH1,Sump5,3/19/26 7:21,8.05,24.63,-70.13
pH1,Sump5,3/19/26 7:22,8.05,24.63,-70.1
pH1,Sump5,3/19/26 7:23,8.05,24.63,-70.08
pH1,Sump5,3/19/26 7:24,8.05,24.63,-70.06
pH1,Sump5,3/19/26 7:25,8.05,24.63,-70.05
pH1,Sump5,3/19/26 7:26,8.05,24.63,-70.03
pH1,Sump5,3/19/26 7:27,8.05,24.63,-70.02
pH1,Sump5,3/19/26 7:28,8.05,24.63,-69.99
pH1,Sump5,3/19/26 7:29,8.05,24.63,-69.97
pH1,Sump5,3/19/26 7:30,8.05,24.63,-69.96
pH1,Sump5,3/19/26 7:31,8.04,24.63,-69.94
pH1,Sump5,3/19/26 7:32,8.04,24.63,-69.94
pH1,Sump5,3/19/26 7:33,8.05,24.63,-69.99
pH1,Sump5,3/19/26 7:34,8.05,24.63,-69.99
pH1,Sump5,3/19/26 7:35,8.05,24.63,-69.99
pH1,Sump5,3/19/26 7:36,8.05,24.63,-69.97
pH1,Sump5,3/19/26 7:37,8.05,24.63,-70
pH1,Sump5,3/19/26 7:38,8.05,24.63,-70.06
pH1,Sump5,3/19/26 7:39,8.05,24.63,-70.13
pH1,Sump5,3/19/26 7:40,8.05,24.63,-70.21
pH1,Sump5,3/19/26 7:41,8.05,24.63,-70.22
pH1,Sump5,3/19/26 7:42,8.05,24.63,-70.24
pH1,Sump5,3/19/26 7:43,8.05,24.63,-70.25
pH1,Sump5,3/19/26 7:44,8.05,24.63,-70.28
pH1,Sump5,3/19/26 7:45,8.05,24.63,-70.31
pH1,Sump5,3/19/26 7:46,8.05,24.6,-70.33
pH1,Sump5,3/19/26 7:47,8.05,24.6,-70.36
pH1,Sump5,3/19/26 7:48,8.05,24.6,-70.44
pH1,Sump5,3/19/26 7:49,8.05,24.6,-70.46
pH1,Sump5,3/19/26 7:50,8.05,24.6,-70.47
pH1,Sump5,3/19/26 7:51,8.06,24.58,-70.5
pH1,Sump5,3/19/26 7:52,8.06,24.58,-70.53
pH1,Sump5,3/19/26 7:53,8.06,24.58,-70.56
pH1,Sump5,3/19/26 7:54,8.06,24.58,-70.6
pH1,Sump5,3/19/26 7:55,8.06,24.58,-70.63
pH1,Sump5,3/19/26 7:56,8.06,24.58,-70.67
pH1,Sump5,3/19/26 7:57,8.06,24.58,-70.72
pH1,Sump5,3/19/26 7:58,8.06,24.58,-70.74
pH1,Sump5,3/19/26 7:59,8.06,24.58,-70.77
pH1,Sump5,3/19/26 8:00,8.06,24.58,-70.8
pH1,Sump5,3/19/26 8:01,8.06,24.58,-70.81
pH1,Sump5,3/19/26 8:02,8.06,24.58,-70.85
pH1,Sump5,3/19/26 8:03,8.06,24.58,-70.89
pH1,Sump5,3/19/26 8:04,8.06,24.58,-70.86
pH1,Sump5,3/19/26 8:05,8.06,24.6,-70.88
pH1,Sump5,3/19/26 8:06,8.06,24.6,-70.86
pH1,Sump5,3/19/26 8:07,8.06,24.6,-70.86
pH1,Sump5,3/19/26 8:08,8.06,24.6,-70.81
pH1,Sump5,3/19/26 8:09,8.06,24.6,-70.77
pH1,Sump5,3/19/26 8:10,8.06,24.6,-70.75
pH1,Sump5,3/19/26 8:11,8.06,24.6,-70.71
pH1,Sump5,3/19/26 8:12,8.06,24.63,-70.67
pH1,Sump5,3/19/26 8:13,8.06,24.63,-70.67
pH1,Sump5,3/19/26 8:14,8.06,24.63,-70.66
pH1,Sump5,3/19/26 8:15,8.06,24.63,-70.67
pH1,Sump5,3/19/26 8:16,8.06,24.63,-70.66
pH1,Sump5,3/19/26 8:17,8.06,24.63,-70.66
pH1,Sump5,3/19/26 8:18,8.06,24.63,-70.69
pH1,Sump5,3/19/26 8:19,8.06,24.65,-70.67
pH1,Sump5,3/19/26 8:20,8.06,24.65,-70.66
pH1,Sump5,3/19/26 8:21,8.06,24.65,-70.66
pH1,Sump5,3/19/26 8:22,8.06,24.65,-70.64
pH1,Sump5,3/19/26 8:23,8.06,24.65,-70.63
pH1,Sump5,3/19/26 8:24,8.06,24.65,-70.61
pH1,Sump5,3/19/26 8:25,8.06,24.63,-70.56
pH1,Sump5,3/19/26 8:26,8.05,24.63,-70.5
pH1,Sump5,3/19/26 8:27,8.05,24.63,-70.44
pH1,Sump5,3/19/26 8:28,8.05,24.63,-70.36
pH1,Sump5,3/19/26 8:29,8.05,24.63,-70.3
pH1,Sump5,3/19/26 8:30,8.05,24.63,-70.25
pH1,Sump5,3/19/26 8:31,8.05,24.63,-70.21
pH1,Sump5,3/19/26 8:32,8.05,24.63,-70.16
pH1,Sump5,3/19/26 8:33,8.05,24.63,-70.17
pH1,Sump5,3/19/26 8:34,8.05,24.63,-70.11
pH1,Sump5,3/19/26 8:35,8.05,24.6,-70.06
pH1,Sump5,3/19/26 8:36,8.05,24.6,-70.03
pH1,Sump5,3/19/26 8:37,8.05,24.6,-70.02
pH1,Sump5,3/19/26 8:38,8.05,24.6,-69.99
pH1,Sump5,3/19/26 8:39,8.05,24.6,-69.96
pH1,Sump5,3/19/26 8:40,8.04,24.6,-69.92
pH1,Sump5,3/19/26 8:41,8.04,24.6,-69.88
pH1,Sump5,3/19/26 8:42,8.04,24.6,-69.85
pH1,Sump5,3/19/26 8:43,8.04,24.6,-69.81
pH1,Sump5,3/19/26 8:44,8.04,24.6,-69.8
pH1,Sump5,3/19/26 8:45,8.04,24.6,-69.78
pH1,Sump5,3/19/26 8:46,8.04,24.6,-69.8
pH1,Sump5,3/19/26 8:47,8.04,24.63,-69.8
pH1,Sump5,3/19/26 8:48,8.04,24.63,-69.85
pH1,Sump5,3/19/26 8:49,8.04,24.63,-69.83
pH1,Sump5,3/19/26 8:50,8.04,24.63,-69.81
pH1,Sump5,3/19/26 8:51,8.04,24.63,-69.81
pH1,Sump5,3/19/26 8:52,8.04,24.65,-69.8
pH1,Sump5,3/19/26 8:53,8.04,24.65,-69.8
pH1,Sump5,3/19/26 8:54,8.04,24.65,-69.78
pH1,Sump5,3/19/26 8:55,8.04,24.65,-69.8
pH1,Sump5,3/19/26 8:56,8.04,24.65,-69.8
pH1,Sump5,3/19/26 8:57,8.04,24.63,-69.81
pH1,Sump5,3/19/26 8:58,8.04,24.63,-69.81
pH1,Sump5,3/19/26 8:59,8.04,24.63,-69.81
pH1,Sump5,3/19/26 9:00,8.04,24.63,-69.81
pH1,Sump5,3/19/26 9:01,8.04,24.63,-69.83
pH1,Sump5,3/19/26 9:02,8.04,24.63,-69.83
pH1,Sump5,3/19/26 9:03,8.04,24.63,-69.89
pH1,Sump5,3/19/26 9:04,8.04,24.6,-69.88
pH1,Sump5,3/19/26 9:05,8.04,24.6,-69.86
pH1,Sump5,3/19/26 9:06,8.04,24.6,-69.88
pH1,Sump5,3/19/26 9:07,8.04,24.6,-69.86
pH1,Sump5,3/19/26 9:08,8.04,24.6,-69.86
pH1,Sump5,3/19/26 9:09,8.04,24.6,-69.85
pH1,Sump5,3/19/26 9:10,8.04,24.6,-69.86
pH1,Sump5,3/19/26 9:11,8.04,24.58,-69.88
pH1,Sump5,3/19/26 9:12,8.04,24.58,-69.89
pH1,Sump5,3/19/26 9:13,8.04,24.58,-69.92
pH1,Sump5,3/19/26 9:14,8.05,24.6,-69.96
pH1,Sump5,3/19/26 9:15,8.05,24.6,-69.99
pH1,Sump5,3/19/26 9:16,8.05,24.63,-70.02
pH1,Sump5,3/19/26 9:17,8.05,24.63,-70.03
pH1,Sump5,3/19/26 9:18,8.05,24.65,-70.11
pH1,Sump5,3/19/26 9:19,8.05,24.65,-70.13
pH1,Sump5,3/19/26 9:20,8.05,24.65,-70.14
pH1,Sump5,3/19/26 9:21,8.05,24.65,-70.17
pH1,Sump5,3/19/26 9:22,8.05,24.68,-70.21
pH1,Sump5,3/19/26 9:23,8.05,24.68,-70.22
pH1,Sump5,3/19/26 9:24,8.05,24.68,-70.25
pH1,Sump5,3/19/26 9:25,8.05,24.68,-70.25
pH1,Sump5,3/19/26 9:26,8.05,24.68,-70.25
pH1,Sump5,3/19/26 9:27,8.05,24.68,-70.24
pH1,Sump5,3/19/26 9:28,8.05,24.68,-70.21
pH1,Sump5,3/19/26 9:29,8.05,24.68,-70.19
